IMDB_ID,Title,Stars,Year,Genres,Description,Certificate,Writers,Director,Primary Genre,Votes,Rating,Duration
tt0040495,Johnny Belinda,"Jane Wyman, Lew Ayres, Charles Bickford, Jane Wyman, Lew Ayres, Charles Bickford",1948,"Drama, Back to top","A kind doctor volunteers to tutor a deaf-mute woman, but scandal starts to swirl when his pupil is raped and falls pregnant.",Approved,"Allen Vincent, Elmer Harris, Irma von Cube",Jean Negulesco,Drama,5537,7.7,102
tt0226872,Female Prisoner #701: Scorpion,"Meiko Kaji, Rie Yokoyama, Yayoi Watanabe, Meiko Kaji, Rie Yokoyama, Yayoi Watanabe",1972,"Prison Drama, Crime, Drama, Thriller, Back to top","After being used and betrayed by the detective she had fallen in love with, young Matsu is sent to a female prison full of sadistic guards and disobedient prisoners.",Not Rated,"Hirô Matsuda, Fumio Kônami, Tooru Shinohara",Shun'ya Itô,Prison Drama,5167,7.2,87
tt0113755,Man of the House,"Chevy Chase, Farrah Fawcett, Jonathan Taylor Thomas, Chevy Chase, Farrah Fawcett, Jonathan Taylor Thomas",1995,"Comedy, Family, Back to top","A young boy refuses to accept his mother's new boyfriend despite his attempts to win his respect. Meanwhile, the disgruntled relative of a criminal he prosecuted seeks revenge.",PG,"James Orr, David E. Peckinpah, Richard Jefferies",James Orr,Comedy,10776,5.3,96
tt13141250,The Ritual Killer,"Talia Asseraf, Bob Bowersox, Dru Bramblett, Talia Asseraf, Bob Bowersox, Dru Bramblett",2023,"Crime, Mystery, Thriller, Back to top",A detective on the verge of retirement teams with a professor of African Studies to track down a serial killer who is performing the ancient black magic practice of Muti.,Unrated,"Francesco Cinquemani, Giorgia Iannone, Joe Lemmon",George Gallo,Crime,8350,4.3,92
tt1486834,What If,"Daniel Radcliffe, Zoe Kazan, Megan Park, Daniel Radcliffe, Zoe Kazan, Megan Park",2013,"Romantic Comedy, Comedy, Romance, Back to top","Wallace, who is burned out from a string of failed relationships, forms an instant bond with Chantry, who lives with her longtime boyfriend. Together, they puzzle out what it means if your b... Read all",PG-13,"Elan Mastai, Michael Rinaldi, T.J. Dawe",Michael Dowse,Romantic Comedy,82956,6.8,98
tt15516226,Chhatriwali,"Rakul Preet Singh, Sumeet Vyas, Satish Kaushik, Rakul Preet Singh, Sumeet Vyas, Satish Kaushik",2023,"Comedy, Drama, Back to top","Sanya is an unemployed chemistry genius looking for a job. However, she also wants to use her knowledge of chemistry to help young minds move beyond the taboos of sex with the right educatio... Read all",Unrated,"Sanchit Gupta, Priyadarshee Srivastava",Tejas Prabha Vijay Deoskar,Comedy,11185,6.6,116
tt13468602,The Lair,"Charlotte Kirk, Jonathan Howard, Jamie Bamber, Charlotte Kirk, Jonathan Howard, Jamie Bamber",2022,"Action, Horror, Sci-Fi, Thriller, Back to top","When Royal Air Force pilot Lt. Kate Sinclair is shot down over Afghanistan, she finds refuge in an abandoned underground bunker where deadly man-made biological weapons - half human, half al... Read all",Unrated,"Charlotte Kirk, Neil Marshall",Neil Marshall,Action,6162,4.6,97
tt0118983,Dil To Pagal Hai,"Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor",1997,"Romantic Comedy, Comedy, Drama, Musical, Romance, Back to top","A grand musical about three passionate and dreamy characters: Rahul, Pooja and Nisha. Will their dreams come true? Will they find their true love?",Not Rated,"Aditya Chopra, Pamela Chopra, Tanuja Chandra",Yash Chopra,Romantic Comedy,25256,7,180
tt7342838,Leto,"Roman Bilyk, Irina Starshenbaum, Teo Yoo, Roman Bilyk, Irina Starshenbaum, Teo Yoo",2018,"Biography, Drama, History, Music, Romance, Back to top","A love triangle emerges around a rock and roll musician, his protege and his wife in 1980s Russia.",Not Rated,"Lily Idov, Michael Idov, Ivan Kapitonov",Kirill Serebrennikov,Biography,8205,7.3,126
tt6832388,The Dark,"Nadia Alexander, Toby Nichols, Karl Markovics, Nadia Alexander, Toby Nichols, Karl Markovics",2018,"Drama, Fantasy, Horror, Back to top","An undead teenage girl befriends a blind boy that she meets in a forest she haunts and hunts in. Both have been victims of unimaginable abuse, and each finds solace in the other. There may b... Read all",Unrated,Justin P. Lange,Justin P. Lange,Drama,6345,5.6,95
tt10228168,First Love,"Becky, Bengal, Masayuki Deai, Becky, Bengal, Masayuki Deai",2019,"Action, Comedy, Crime, Romance, Back to top",A young boxer and a call girl get caught up in a drug-smuggling scheme over the course of one night in Tokyo.,TV-MA,Masa Nakamura,Takashi Miike,Action,8439,6.7,108
tt3750872,The Wife,"Glenn Close, Jonathan Pryce, Max Irons, Glenn Close, Jonathan Pryce, Max Irons",2017,"Drama, Back to top",A wife questions her life choices as she travels to Stockholm to see her husband receive the Nobel Prize for Literature.,R,"Meg Wolitzer, Jane Anderson",Björn Runge,Drama,44120,7.2,99
tt21113540,El Conde,"Jaime Vadell, Gloria Münchmeyer, Alfredo Castro, Jaime Vadell, Gloria Münchmeyer, Alfredo Castro",2023,"Dark Comedy, Satire, Comedy, Fantasy, History, Horror, Back to top","After living 250 years in this world, Augusto Pinochet, who is not dead but an aged vampire, decides to die once and for all.",R,"Pablo Larraín, Guillermo Calderón",Pablo Larraín,Dark Comedy,15171,6.4,110
tt0120885,Wag the Dog,"Dustin Hoffman, Robert De Niro, Anne Heche, Dustin Hoffman, Robert De Niro, Anne Heche",1997,"Dark Comedy, Satire, Comedy, Drama, Back to top","Shortly before an election, a spin-doctor and a Hollywood producer join efforts to fabricate a war in order to cover up a Presidential sex scandal.",R,"David Mamet, Hilary Henkin, Larry Beinhart",Barry Levinson,Dark Comedy,90558,7.1,97
tt0972544,Back Roads,"Alex Pettyfer, Jennifer Morrison, Nicola Peltz Beckham, Alex Pettyfer, Jennifer Morrison, Nicola Peltz Beckham",2018,"Crime, Drama, Thriller, Back to top","In 1993, Harley's dad is shot dead and his mom goes to prison. He has to earn money and look after his 3 kid sisters. No college. Over 2 years, family secrets are slowly revealed. Will a goo... Read all",Unrated,"Tawni O'Dell, Adrian Lyne",Alex Pettyfer,Crime,5711,6.3,101
tt1657510,Gimme Shelter,"Vanessa Hudgens, Rosario Dawson, Brendan Fraser, Vanessa Hudgens, Rosario Dawson, Brendan Fraser",2013,"Drama, Back to top","A pregnant teenager flees her abusive mother in search of her father, only to be rejected by her stepmother and forced to survive on the streets until a compassionate stranger offers a hopef... Read all",PG-13,Ron Krauss,Ron Krauss,Drama,9624,6.4,120
tt0290329,Visitor Q,"Ken'ichi Endô, Shungiku Uchida, Kazushi Watanabe, Ken'ichi Endô, Shungiku Uchida, Kazushi Watanabe",2001,"Dark Comedy, Satire, Comedy, Drama, Horror, Thriller, Back to top",A troubled and perverted family find their lives intruded by a mysterious stranger who seems to help find a balance in their disturbing natures.,R,Itaru Era,Takashi Miike,Dark Comedy,17539,6.5,84
tt0041719,Orpheus,"Jean Marais, François Périer, María Casares, Jean Marais, François Périer, María Casares",1950,"Dark Romance, Tragedy, Drama, Fantasy, Romance, Back to top",A poet in love with Death follows his unhappy wife into the underworld.,Not Rated,Jean Cocteau,Jean Cocteau,Dark Romance,13894,7.8,112
tt0054757,The Comancheros,"John Wayne, Stuart Whitman, Ina Balin, John Wayne, Stuart Whitman, Ina Balin",1961,"Classical Western, Drama, Western, Back to top","Texas Ranger Jake Cutter arrests gambler Paul Regret, but soon finds himself teamed with his prisoner in an undercover effort to defeat a band of renegade arms merchants and thieves dealing ... Read all",Approved,"Clair Huffaker, James Edward Grant, Paul Wellman",Michael Curtiz,Classical Western,10365,6.8,107
tt5635086,God's Own Country,"Josh O'Connor, Alec Secareanu, Gemma Jones, Josh O'Connor, Alec Secareanu, Gemma Jones",2017,"Steamy Romance, Drama, Romance, Back to top","Spring. Yorkshire. Young farmer Johnny Saxby numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker for lambing season ignites an int... Read all",Not Rated,Francis Lee,Francis Lee,Steamy Romance,37992,7.6,104
tt13223398,Beast,"Liyabuya Gongo, Martin Munro, Daniel Hadebe, Liyabuya Gongo, Martin Munro, Daniel Hadebe",2022,"Survival, Action, Adventure, Drama, Horror, Thriller, Back to top",A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the savanna has but one apex predator.,R,"Ryan Engle, Jaime Primak Sullivan",Baltasar Kormákur,Survival,45719,5.6,93
tt15426294,Gone in the Night,"Winona Ryder, Dermot Mulroney, John Gallagher Jr., Winona Ryder, Dermot Mulroney, John Gallagher Jr.",2022,"Suspense Mystery, Mystery, Thriller, Back to top","When Kath and her boyfriend arrive at a remote cabin in the redwoods, they find a mysterious younger couple already there. Her boyfriend disappears with the young woman, and Kath becomes obs... Read all",R,"Matthew Derby, Eli Horowitz",Eli Horowitz,Suspense Mystery,7093,4.9,90
tt5859238,Lucky,"Harry Dean Stanton, David Lynch, Ron Livingston, Harry Dean Stanton, David Lynch, Ron Livingston",2017,"Contemporary Western, Comedy, Drama, Western, Back to top",Lucky follows the spiritual journey of a 90-year-old atheist and the quirky characters that inhabit his off the map desert town.,Not Rated,"Drago Sumonja, Logan Sparks",John Carroll Lynch,Contemporary Western,27213,7.3,88
tt0081186,Mother's Day,"Tiana Pierce, Nancy Hendrickson, Deborah Luce, Tiana Pierce, Nancy Hendrickson, Deborah Luce",1980,"Dark Comedy, Satire, Slasher Horror, Comedy, Horror, Thriller, Back to top",Two brothers kidnap and brutalize three women for the pleasure of their demented mother.,Unrated,"Warren Leight, Charles Kaufman",Charles Kaufman,Dark Comedy,6605,5.3,91
tt2249221,Zulu,"Orlando Bloom, Forest Whitaker, Conrad Kemp, Orlando Bloom, Forest Whitaker, Conrad Kemp",2013,"One-Person Army Action, Police Procedural, Action, Crime, Drama, Thriller, Back to top","Policemen Ali Sokhela and Brian Epkeen investigate the brutal murder of a young white woman, apparently provoked by the availability of a new illegal drug and somehow connected to the disapp... Read all",R,"Caryl Ferey, Jérôme Salle, Julien Rappeneau",Jérôme Salle,One-Person Army Action,20206,6.7,110
tt10954984,Nope,"Daniel Kaluuya, Keke Palmer, Brandon Perea, Daniel Kaluuya, Keke Palmer, Brandon Perea",2022,"Alien Invasion, Monster Horror, Supernatural Horror, Horror, Mystery, Sci-Fi, Thriller, Back to top",The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,R,Jordan Peele,Jordan Peele,Alien Invasion,295612,6.8,130
tt0109206,Bandit Queen,"Seema Biswas, Nirmal Pandey, Rajesh Vivek, Seema Biswas, Nirmal Pandey, Rajesh Vivek",1994,"True Crime, Biography, Crime, Drama, History, Back to top",The story of the bandit queen Phoolan Devi who was sent to prison in 1983 and got free in 1994.,Not Rated,"Ranjit Kapoor, Mala Sen",Shekhar Kapur,True Crime,5545,7.5,119
tt0060666,Manos: The Hands of Fate,"Tom Neyman, John Reynolds, Diane Adelson, Tom Neyman, John Reynolds, Diane Adelson",1966,"B-Horror, Folk Horror, Supernatural Horror, Horror, Back to top","A family gets lost on the road and stumbles upon a hidden, underground, devil-worshiping cult led by the fearsome Master and his servant Torgo.",Not Rated,Harold P. Warren,Harold P. Warren,B-Horror,37984,1.7,70
tt2948372,Soul,"Jamie Foxx, Tina Fey, Graham Norton, Jamie Foxx, Tina Fey, Graham Norton",2020,"Computer Animation, Adventure, Animation, Comedy, Drama, Family, Fantasy, Music, Back to top","Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he so... Read all",PG,"Pete Docter, Kemp Powers, Mike Jones",Pete Docter,Computer Animation,403635,8,100
tt0064117,Cactus Flower,"Walter Matthau, Ingrid Bergman, Goldie Hawn, Walter Matthau, Ingrid Bergman, Goldie Hawn",1969,"Comedy, Romance, Back to top","A dentist pretends to be married to avoid commitment, but when he falls for his girlfriend and proposes, he must recruit his lovelorn nurse to pose as his wife.",M,"Pierre Barillet, Jean-Pierre Grédy, Abe Burrows",Gene Saks,Comedy,12391,7.2,104
tt12003946,Violent Night,"David Harbour, John Leguizamo, Beverly D'Angelo, David Harbour, John Leguizamo, Beverly D'Angelo",2022,"Dark Comedy, Holiday Comedy, One-Person Army Action, Action, Comedy, Holiday, Thriller, Back to top","When an elite team of mercenaries breaks into a family compound on Christmas Eve, a disgruntled Santa Claus must take them out to save both the hostages and his Holiday.",R,"Josh Miller, Pat Casey",Tommy Wirkola,Dark Comedy,113216,6.7,112
tt1291580,Behind the Candelabra,"Michael Douglas, Matt Damon, Scott Bakula, Michael Douglas, Matt Damon, Scott Bakula",2013,"Biography, Drama, Music, Romance, Back to top",A chronicle of the tempestuous six-year romance between megastar singer Liberace and his young lover Scott Thorson.,TV-MA,"Scott Thorson, Alex Thorleifson, Richard LaGravenese",Steven Soderbergh,Biography,46197,7,118
tt0329388,Monsieur Ibrahim,"Omar Sharif, Pierre Boulanger, Gilbert Melki, Omar Sharif, Pierre Boulanger, Gilbert Melki",2003,"Comedy, Drama, Back to top","In Paris, a Turkish shop owner befriends a Jewish boy in his mid-teens.",R,"Eric-Emmanuel Schmitt, François Dupeyron",François Dupeyron,Comedy,11783,7.3,96
tt16360006,Bubble,"Jun Shison, Riria., Mamoru Miyano, Jun Shison, Riria., Mamoru Miyano",2022,"Anime, Fantasy Epic, Feel-Good Romance, Sci-Fi Epic, Urban Adventure, Action, Adventure, Animation, Drama, Fantasy, Back to top","After bubbles that broke the laws of gravity rained down upon the world. Cut off from the outside world, Tokyo has become a playground for a group of young people who have lost their familie... Read all",TV-PG,"Renji Ooki, Gen Urobuchi, Naoko Satou",Tetsurô Araki,Anime,8765,6.4,100
tt0128853,You've Got Mail,"Tom Hanks, Meg Ryan, Greg Kinnear, Tom Hanks, Meg Ryan, Greg Kinnear",1998,"Feel-Good Romance, Romantic Comedy, Comedy, Drama, Romance, Back to top","Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet, both blissfully unaware that he's trying to put her out of busin... Read all",PG,"Delia Ephron, Miklós László, Nora Ephron",Nora Ephron,Feel-Good Romance,236689,6.7,119
tt14454876,Golda,"Helen Mirren, Zed Josef, Henry Goodman, Helen Mirren, Zed Josef, Henry Goodman",2023,"Docudrama, Political Drama, Biography, Drama, History, War, Back to top","Focuses on the intensely dramatic and high-stakes responsibilities and decisions that Golda Meir, also known as the 'Iron Lady of Israel,' faced during the Yom Kippur War.",PG-13,Nicholas Martin,Guy Nattiv,Docudrama,13992,6,100
tt0055895,Days of Wine and Roses,"Jack Lemmon, Lee Remick, Charles Bickford, Jack Lemmon, Lee Remick, Charles Bickford",1962,"Tragedy, Drama, Back to top","An alcoholic marries a young woman and systematically addicts her to booze so that they can share his ""passion"" together.",Approved,J.P. Miller,Blake Edwards,Tragedy,14499,7.8,117
tt8209702,Sleep,"Jung Yu-mi, Lee Sun-kyun, Kim Geum-soon, Jung Yu-mi, Lee Sun-kyun, Kim Geum-soon",2023,"Dark Comedy, Horror, Mystery, Thriller, Back to top","A young, expectant wife must figure out how to stop her husband's nightmarish sleepwalking habits before he harms himself or his family.",Unrated,Jason Yu,Jason Yu,Dark Comedy,5668,6.6,95
tt11734264,Sentinelle,"Olga Kurylenko, Marilyn Lima, Michel Nabokoff, Olga Kurylenko, Marilyn Lima, Michel Nabokoff",2021,"Action, Drama, Thriller, Back to top","Transferred home after a traumatizing combat mission, a lesbian soldier uses her lethal skills to hunt down the man who hurt her sister.",TV-MA,"Matthieu Serveau, Julien Leclercq",Julien Leclercq,Action,8972,4.8,80
tt0046250,Roman Holiday,"Gregory Peck, Audrey Hepburn, Eddie Albert, Gregory Peck, Audrey Hepburn, Eddie Albert",1953,"Romantic Comedy, Comedy, Drama, Romance, Back to top",A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,Approved,"Dalton Trumbo, John Dighton, Ian McLellan Hunter",William Wyler,Romantic Comedy,151746,8,118
tt9179230,Held for Ransom,"Esben Smed, Sofie Torp, Anders W. Berthelsen, Esben Smed, Sofie Torp, Anders W. Berthelsen",2019,"Biography, Drama, Thriller, War, Back to top","The story of Danish photographer Daniel Rye, who was captured by ISIS in Syria in 2013 and held hostage for 398 days.",Unrated,"Anders Thomas Jensen, Puk Damsgaard Andersen",Niels Arden Oplev,Biography,5169,7.6,138
tt3711510,The Warning,"Raúl Arévalo, Aura Garrido, Hugo Arbues, Raúl Arévalo, Aura Garrido, Hugo Arbues",2018,"Crime, Drama, Fantasy, Mystery, Thriller, Back to top",Ten-year-old Nico receives a threatening letter and now his life is in danger. No one seems to believe him except one person that he doesn't know who has come to believe that fate itself wan... Read all,TV-MA,"Jorge Guerricaechevarría, Patxi Amezcua, Chris Sparling",Daniel Calparsoro,Crime,7009,5.9,92
tt1590950,Age of Heroes,"Sean Bean, Danny Dyer, Aksel Hennie, Sean Bean, Danny Dyer, Aksel Hennie",2011,"Action, Adventure, Drama, Thriller, War, Back to top","The true story of the formation of Ian Fleming's 30 Commando unit, a precursor for the elite forces in the U.K.",Not Rated,"Adrian Vitoria, Ed Scates",Adrian Vitoria,Action,10305,5.5,94
tt20249418,Romancham,"Soubin Shahir, Arjun Ashokan, Chemban Vinod Jose, Soubin Shahir, Arjun Ashokan, Chemban Vinod Jose",2023,"Comedy, Horror, Back to top",A game of Ouija board goes hilariously wrong when seven bachelors unexpectedly invite a spirit and try to make the best out of the situation.,Unrated,Jithu Madhavan,Jithu Madhavan,Comedy,8863,7.5,130
tt0025913,Triumph of the Will,"Adolf Hitler, Hermann Göring, Max Amann, Adolf Hitler, Hermann Göring, Max Amann",1935,"Epic, Historical Epic, History Documentary, Military Documentary, Political Documentary, Documentary, History, Back to top","The infamous propaganda film of the 1934 Nazi Party rally in Nuremberg, Germany.",Approved,"Leni Riefenstahl, Walter Ruttmann, Eberhard Taubert",Leni Riefenstahl,Epic,18888,7.1,114
tt0065571,The Conformist,"Jean-Louis Trintignant, Stefania Sandrelli, Gastone Moschin, Jean-Louis Trintignant, Stefania Sandrelli, Gastone Moschin",1970,"Drama, Back to top","A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident.",R,"Bernardo Bertolucci, Alberto Moravia",Bernardo Bertolucci,Drama,36442,7.9,113
tt9806336,Rising High,"David Kross, Ellen Dubin, Frederick Lau, David Kross, Ellen Dubin, Frederick Lau",2020,"Comedy, Drama, Back to top","Charting the rise and fall of three corrupt real estate agents who accumulate absurd wealth in no time but fall into a vortex of fraud, greed and drugs.",TV-MA,"Johannes Kunkel, Cüneyt Kaya",Cüneyt Kaya,Comedy,5945,6,94
tt2762506,Bacurau,"Bárbara Colen, Thomás Aquino, Silvero Pereira, Bárbara Colen, Thomás Aquino, Silvero Pereira",2019,"Contemporary Western, Action, Adventure, Drama, Horror, Mystery, Thriller, Western, Back to top","After the death of her grandmother, Teresa comes home to her matriarchal village in a near-future Brazil to find a succession of sinister events that mobilizes all of its residents.",Not Rated,"Kleber Mendonça Filho, Juliano Dornelles",Juliano Dornelles,Contemporary Western,32184,7.3,131
tt0119313,Hope Floats,"Sandra Bullock, Harry Connick Jr., Gena Rowlands, Sandra Bullock, Harry Connick Jr., Gena Rowlands",1998,"Drama, Romance, Back to top","Birdee Calvert must choose between her morals and her heart after her husband divorces her and a charming young man, who her daughter disapproves of, comes back into her life.",PG-13,Steven Rogers,Forest Whitaker,Drama,31516,6.1,114
tt0118845,Happy Together,"Leslie Cheung, Tony Leung Chiu-wai, Chang Chen, Leslie Cheung, Tony Leung Chiu-wai, Chang Chen",1997,"Drama, Romance, Back to top",A couple take a trip to Argentina but both men find their lives drifting apart in opposite directions.,Not Rated,"Manuel Puig, Wong Kar-Wai",Wong Kar-Wai,Drama,35904,7.7,96
tt0119517,Your Friends and Neighbors,"Amy Brenneman, Aaron Eckhart, Ben Stiller, Amy Brenneman, Aaron Eckhart, Ben Stiller",1998,"Dark Comedy, Comedy, Drama, Romance, Back to top",Unhappy couples fall apart and hop into other beds with other people.,R,Neil LaBute,Neil LaBute,Dark Comedy,8452,6.3,100
tt6201292,Bairavaa,"Joseph Vijay, Keerthy Suresh, Jagapathi Babu, Joseph Vijay, Keerthy Suresh, Jagapathi Babu",2017,"Action, Back to top","Bairavaa, a gallant debt collector, takes on a violent criminal masquerading as a philanthropist in the education field.",Unrated,"Mayank Jain, Bharathan",Bharathan,Action,12311,5.8,169
tt23049270,Do Not Disturb,"Cem Yilmaz, Ahsen Eroglu, Celal Kadri Kinoglu, Cem Yilmaz, Ahsen Eroglu, Celal Kadri Kinoglu",2023,"Comedy, Drama, Back to top","Ayzek, who has been a waiter on ferries for years, becomes unemployed due to the pandemic and eventually finds a job at a hotel on the night shift. However, who knows what will happen to Ayz... Read all",TV-MA,Cem Yilmaz,Cem Yilmaz,Comedy,11069,6.3,114
tt0332280,The Notebook,"Gena Rowlands, James Garner, Rachel McAdams, Gena Rowlands, James Garner, Rachel McAdams",2004,"Romantic Epic, Drama, Romance, Back to top",An elderly man reads to a woman with dementia the story of two young lovers whose romance is threatened by the difference in their respective social classes.,PG-13,"Jeremy Leven, Jan Sardi, Nicholas Sparks",Nick Cassavetes,Romantic Epic,650425,7.8,123
tt1604171,Prom,"Aimee Teegarden, Thomas McDonell, DeVaughn Nixon, Aimee Teegarden, Thomas McDonell, DeVaughn Nixon",2011,"Comedy, Drama, Family, Romance, Back to top",A group of teenagers get ready for their high school prom.,PG,Katie Wech,Joe Nussbaum,Comedy,15873,5.4,104
tt0096324,Two Moon Junction,"Sherilyn Fenn, Richard Tyson, Louise Fletcher, Sherilyn Fenn, Richard Tyson, Louise Fletcher",1988,"Steamy Romance, Drama, Romance, Back to top","A young Southern débutante temporarily abandons her posh lifestyle and upcoming, semi-arranged marriage to have a lustful and erotic fling with a rugged drifter who works at a local carnival... Read all",R,"Zalman King, Macgregor Douglas",Zalman King,Steamy Romance,6825,5,104
tt0456144,Lage Raho Munna Bhai,"Sanjay Dutt, Arshad Warsi, Vidya Balan, Sanjay Dutt, Arshad Warsi, Vidya Balan",2006,"Buddy Comedy, Comedy, Drama, Romance, Back to top",Munna Bhai embarks on a journey with Mahatma Gandhi in order to fight against a corrupt property dealer.,Not Rated,"Vidhu Vinod Chopra, Rajkumar Hirani, Abhijat Joshi",Rajkumar Hirani,Buddy Comedy,51675,8,144
tt0762138,Syrup,"Amber Heard, Shiloh Fernandez, Kellan Lutz, Amber Heard, Shiloh Fernandez, Kellan Lutz",2013,"Satire, Comedy, Drama, Romance, Back to top","A slacker hatches a million-dollar idea. But, in order to see it through, he has to learn to trust his attractive corporate counterpart. Based on Max Barry's novel.",R,"Aram Rappaport, Max Barry",Aram Rappaport,Satire,12674,5.5,90
tt7390588,Little Monsters,"Lupita Nyong'o, Alexander England, Josh Gad, Lupita Nyong'o, Alexander England, Josh Gad",2019,"Zombie Horror, Comedy, Horror, Sci-Fi, Back to top",A washed-up musician teams up with a teacher and a kids'-show personality to protect young children from a sudden outbreak of zombies.,R,Abe Forsythe,Abe Forsythe,Zombie Horror,20366,6.3,93
tt10245072,Salem's Lot,"Lewis Pullman, Makenzie Leigh, Jordan Preston Carter, Lewis Pullman, Makenzie Leigh, Jordan Preston Carter",2024,"Supernatural Horror, Vampire Horror, Horror, Thriller, Back to top","An author returns to his hometown of Jerusalem's Lot in search of inspiration for his next book, only to discover that the townspeople are being attacked by a bloodthirsty vampire.",R,"Gary Dauberman, Stephen King",Gary Dauberman,Supernatural Horror,32563,5.6,114
tt7399138,Recep Ivedik 6,"Sahan Gökbakar, Nurullah Celebi, Somer Karvan, Sahan Gökbakar, Nurullah Celebi, Somer Karvan",2019,"Comedy, Back to top",Surprisingly Recep founds himself in Kenya instead of Konya (an Anatolian city of Turkey) and the adventure begins.,Unrated,"Sahan Gökbakar, Togan Gökbakar",Togan Gökbakar,Comedy,9689,3,110
tt9466814,Cobra,"Vikram, Irfan Pathan, Srinidhi Shetty, Vikram, Irfan Pathan, Srinidhi Shetty",2022,"Psychological Thriller, Action, Crime, Thriller, Back to top","A mathematician genius, Mathi, has another identity, Cobra, who commits intelligent crimes using maths.",Unrated,"Sekar Neelan, R. Ajay Gnanamuthu, Kannan",R. Ajay Gnanamuthu,Psychological Thriller,9892,6,183
tt0482930,Dragon Tiger Gate,"Yuk Long Wong, Louis Koo, Isabella Leong, Yuk Long Wong, Louis Koo, Isabella Leong",2006,"Martial Arts, Action, Fantasy, Thriller, Back to top",Three young martial arts masters emerge from the back streets of Hong Kong to help the powerless fight injustice.,Unrated,"Yuk Long Wong, Edmond Wong",Wilson Yip,Martial Arts,7281,6.1,94
tt14775784,Great Freedom,"Franz Rogowski, Georg Friedrich, Anton von Lucke, Franz Rogowski, Georg Friedrich, Anton von Lucke",2021,"Drama, Back to top","In post-war Germany, liberation by the Allies does not mean freedom for everyone. Hans is repeatedly imprisoned under Paragraph 175, which criminalizes homosexuality. Over the decades, he de... Read all",Unrated,"Sebastian Meise, Thomas Reider",Sebastian Meise,Drama,8058,7.5,116
tt0299458,All the Real Girls,"Zooey Deschanel, Paul Schneider, Patricia Clarkson, Zooey Deschanel, Paul Schneider, Patricia Clarkson",2003,"Drama, Romance, Back to top",Small-town love story of a young man with a reputation for womanizing and his best friend's sister.,R,"David Gordon Green, Paul Schneider",David Gordon Green,Drama,11169,6.7,108
tt0065488,The Boys in the Band,"Kenneth Nelson, Peter White, Leonard Frey, Kenneth Nelson, Peter White, Leonard Frey",1970,"Dark Comedy, Drama, Back to top",Tempers fray and true selves are revealed when a heterosexual accidentally intrudes on a homosexual party.,R,Mart Crowley,William Friedkin,Dark Comedy,6180,7.6,120
tt0258100,Run Ronnie Run,"David Cross, Bob Odenkirk, Bruce Taylor, David Cross, Bob Odenkirk, Bruce Taylor",2002,"Satire, Comedy, Back to top",A redneck with an uncanny knack for getting arrested becomes the star of his own reality program.,Unrated,"Bob Odenkirk, David Cross, Scott Aukerman",Troy Miller,Satire,6219,6.2,86
tt0048554,Revenge of the Creature,"John Agar, Lori Nelson, John Bromfield, John Agar, Lori Nelson, John Bromfield",1955,"Monster Horror, Horror, Sci-Fi, Back to top","Men capture the Creature from the Black Lagoon and make him an aquarium attraction, from which he escapes.",Approved,"Martin Berkeley, William Alland",Jack Arnold,Monster Horror,7327,5.6,82
tt0486674,What Just Happened,"Robert De Niro, John Turturro, Stanley Tucci, Robert De Niro, John Turturro, Stanley Tucci",2008,"Dark Comedy, Parody, Satire, Showbiz Drama, Comedy, Drama, Back to top",Two weeks in the life of a fading Hollywood producer who's having a rough time trying to get his new picture made.,R,Art Linson,Barry Levinson,Dark Comedy,28879,5.6,104
tt1781058,Wilson,"Woody Harrelson, Sandra Lee-Oian Thomas, Shaun J. Brown, Woody Harrelson, Sandra Lee-Oian Thomas, Shaun J. Brown",2017,"Comedy, Drama, Back to top","A lonely, neurotic, and hilariously honest middle-aged man reunites with his estranged wife, and meets his teenage daughter for the first time.",R,Daniel Clowes,Craig Johnson,Comedy,11093,5.8,94
tt15289240,The Curse of Bridge Hollow,"Marlon Wayans, Priah Ferguson, Kelly Rowland, Marlon Wayans, Priah Ferguson, Kelly Rowland",2022,"Adventure, Comedy, Family, Horror, Back to top","A teenage girl, who accidentally releases an ancient and mischievous spirit on Halloween which causes decorations to come alive and wreak havoc, must team up with the last person she'd want ... Read all",TV-14,"Todd Berger, Robert Rugan, John R. Morey",Jeff Wadlow,Adventure,13017,5.6,89
tt9177040,Trick,"Omar Epps, Tom Atkins, Jamie Kennedy, Omar Epps, Tom Atkins, Jamie Kennedy",2019,"Slasher Horror, Crime, Horror, Mystery, Thriller, Back to top","A no-nonsense detective tries to track down a mass murderer named Trick, who is terrorizing a small town.",Not Rated,"Todd Farmer, Patrick Lussier",Patrick Lussier,Slasher Horror,5010,4.9,100
